IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.40.255,2053,2053,true,SIN,Asia Pacific,Singapore,75,8.86
8.222.198.105,2053,2053,true,SIN,Asia Pacific,Singapore,95,8.86
8.219.42.72,8443,8443,true,SIN,Asia Pacific,Singapore,26,8.86
8.219.67.133,80,80,false,SIN,Asia Pacific,Singapore,18,8.85
47.236.168.17,2096,2096,true,SIN,Asia Pacific,Singapore,136,8.85
8.219.72.51,2083,2083,true,SIN,Asia Pacific,Singapore,152,8.84
8.222.219.34,2096,2096,true,SIN,Asia Pacific,Singapore,89,8.83
47.242.176.237,2087,2087,true,HKG,Asia Pacific,Hong Kong,57,8.83
8.222.180.86,80,80,false,SIN,Asia Pacific,Singapore,23,8.83
8.219.101.72,2052,2052,false,SIN,Asia Pacific,Singapore,17,8.81
47.242.234.127,2096,2096,true,HKG,Asia Pacific,Hong Kong,41,8.81
47.243.162.49,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,8.81
47.236.169.141,2086,2086,false,SIN,Asia Pacific,Singapore,16,8.81
8.222.167.147,2083,2083,true,SIN,Asia Pacific,Singapore,122,8.81
47.242.155.183,2053,2053,true,HKG,Asia Pacific,Hong Kong,111,8.81
47.76.77.103,2053,2053,true,HKG,Asia Pacific,Hong Kong,50,8.80
8.219.195.47,8880,8880,false,SIN,Asia Pacific,Singapore,36,8.80
47.236.172.71,2086,2086,false,SIN,Asia Pacific,Singapore,23,8.80
8.218.142.253,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,8.80
8.219.141.174,2053,2053,true,SIN,Asia Pacific,Singapore,112,8.79
47.242.79.71,2083,2083,true,HKG,Asia Pacific,Hong Kong,106,8.78
47.236.169.164,2082,2082,false,SIN,Asia Pacific,Singapore,45,8.78
47.242.17.250,8443,8443,true,HKG,Asia Pacific,Hong Kong,92,8.78
8.210.9.129,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,8.77
8.218.18.235,8443,8443,true,HKG,Asia Pacific,Hong Kong,56,8.77
8.222.134.170,8443,8443,true,SIN,Asia Pacific,Singapore,94,8.77
8.219.60.68,8443,8443,true,SIN,Asia Pacific,Singapore,19,8.77
8.219.106.156,2095,2095,false,SIN,Asia Pacific,Singapore,20,8.76
8.219.42.72,2083,2083,true,SIN,Asia Pacific,Singapore,48,8.76
8.219.140.63,2095,2095,false,SIN,Asia Pacific,Singapore,22,8.75
8.222.219.34,8880,8880,false,SIN,Asia Pacific,Singapore,10,8.75
8.219.101.72,2087,2087,true,SIN,Asia Pacific,Singapore,113,8.74
8.218.85.128,443,443,true,HKG,Asia Pacific,Hong Kong,174,8.74
8.219.5.10,2087,2087,true,SIN,Asia Pacific,Singapore,28,8.74
8.222.253.235,8080,8080,false,SIN,Asia Pacific,Singapore,11,8.74
8.219.201.245,8880,8880,false,SIN,Asia Pacific,Singapore,30,8.74
47.236.171.205,2082,2082,false,SIN,Asia Pacific,Singapore,29,8.74
8.222.212.172,2086,2086,false,SIN,Asia Pacific,Singapore,18,8.73
8.219.42.72,80,80,false,SIN,Asia Pacific,Singapore,5,8.73
8.222.215.228,2083,2083,true,SIN,Asia Pacific,Singapore,75,8.73
8.222.213.221,2053,2053,true,SIN,Asia Pacific,Singapore,95,8.73
8.218.8.142,8443,8443,true,HKG,Asia Pacific,Hong Kong,69,8.72
47.245.105.224,8443,8443,true,SIN,Asia Pacific,Singapore,11,8.72
47.254.66.75,80,443,true,SJC,North America,San Jose,178,8.71
47.236.83.239,2083,2083,true,SIN,Asia Pacific,Singapore,70,8.71
8.218.105.223,2086,2086,false,HKG,Asia Pacific,Hong Kong,123,8.71
8.222.136.247,2096,2096,true,SIN,Asia Pacific,Singapore,69,8.70
47.236.169.141,8880,8880,false,SIN,Asia Pacific,Singapore,43,8.70
8.219.186.189,2082,2082,false,SIN,Asia Pacific,Singapore,15,8.70
8.218.207.169,80,80,false,HKG,Asia Pacific,Hong Kong,56,8.69
8.219.248.47,2082,2082,false,SIN,Asia Pacific,Singapore,3,8.69
8.222.198.105,2087,2087,true,SIN,Asia Pacific,Singapore,51,8.69
47.245.84.124,2053,2053,true,SIN,Asia Pacific,Singapore,55,8.68
8.222.221.90,2095,2095,false,SIN,Asia Pacific,Singapore,45,8.68
8.219.74.35,2083,2083,true,SIN,Asia Pacific,Singapore,88,8.68
8.219.50.180,2086,2086,false,SIN,Asia Pacific,Singapore,5,8.68
8.222.219.34,2083,2083,true,SIN,Asia Pacific,Singapore,34,8.68
8.222.211.16,443,443,true,SIN,Asia Pacific,Singapore,42,8.68
8.218.149.193,80,80,false,HKG,Asia Pacific,Hong Kong,58,8.68
8.222.160.176,8080,8080,false,SIN,Asia Pacific,Singapore,42,8.67
8.217.250.5,80,80,false,HKG,Asia Pacific,Hong Kong,57,8.67
47.236.167.231,2083,2083,true,SIN,Asia Pacific,Singapore,83,8.66
8.222.180.242,2087,2087,true,SIN,Asia Pacific,Singapore,66,8.66
8.218.149.193,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,8.66
8.222.252.150,8443,8443,true,SIN,Asia Pacific,Singapore,74,8.66
8.219.194.170,2086,2086,false,SIN,Asia Pacific,Singapore,12,8.66
8.222.128.131,2087,2087,true,SIN,Asia Pacific,Singapore,75,8.66
8.219.248.47,80,80,false,SIN,Asia Pacific,Singapore,13,8.65
8.222.152.165,2087,2087,true,SIN,Asia Pacific,Singapore,58,8.65
8.222.144.50,2087,2087,true,SIN,Asia Pacific,Singapore,65,8.65
8.219.3.53,8080,8080,false,SIN,Asia Pacific,Singapore,2,8.64
8.219.240.160,2095,2095,false,SIN,Asia Pacific,Singapore,40,8.64
8.222.254.91,2087,2087,true,SIN,Asia Pacific,Singapore,60,8.64
8.219.222.98,8443,8443,true,SIN,Asia Pacific,Singapore,73,8.64
8.219.99.8,8443,8443,true,SIN,Asia Pacific,Singapore,106,8.64
8.219.0.162,2086,2086,false,SIN,Asia Pacific,Singapore,12,8.64
8.222.152.165,2087,2087,true,SIN,Asia Pacific,Singapore,113,8.63
47.76.77.103,8443,8443,true,HKG,Asia Pacific,Hong Kong,95,8.63
8.222.254.91,2082,2082,false,SIN,Asia Pacific,Singapore,4,8.63
8.219.84.102,2053,2053,true,SIN,Asia Pacific,Singapore,121,8.63
8.219.197.111,80,80,false,SIN,Asia Pacific,Singapore,30,8.62
8.219.3.53,2083,2083,true,SIN,Asia Pacific,Singapore,114,8.62
8.222.221.86,2096,2096,true,SIN,Asia Pacific,Singapore,118,8.62
8.222.138.164,2082,2082,false,SIN,Asia Pacific,Singapore,9,8.62
8.222.193.208,8443,8443,true,SIN,Asia Pacific,Singapore,142,8.62
8.219.196.24,80,80,false,SIN,Asia Pacific,Singapore,6,8.61
47.245.105.224,2087,2087,true,SIN,Asia Pacific,Singapore,61,8.61
8.219.3.53,443,443,true,SIN,Asia Pacific,Singapore,40,8.60
8.219.103.126,443,443,true,SIN,Asia Pacific,Singapore,93,8.59
47.236.171.205,2053,2053,true,SIN,Asia Pacific,Singapore,95,8.59
8.222.209.223,2083,2083,true,SIN,Asia Pacific,Singapore,72,8.58
47.245.114.163,2053,2053,true,SIN,Asia Pacific,Singapore,23,8.58
8.219.210.64,2083,2083,true,SIN,Asia Pacific,Singapore,63,8.57
47.236.116.26,2087,2087,true,SIN,Asia Pacific,Singapore,91,8.57
8.219.237.250,80,80,false,SIN,Asia Pacific,Singapore,7,8.57
8.218.142.253,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,8.56
8.219.124.227,2087,2087,true,SIN,Asia Pacific,Singapore,56,8.56
8.219.11.158,2095,2095,false,SIN,Asia Pacific,Singapore,3,8.56
8.219.60.54,2083,2083,true,SIN,Asia Pacific,Singapore,67,8.55
8.219.82.35,8880,8880,false,SIN,Asia Pacific,Singapore,8,8.55
47.236.166.131,8080,8080,false,SIN,Asia Pacific,Singapore,35,8.55
8.218.211.17,8443,8443,true,HKG,Asia Pacific,Hong Kong,63,8.55
47.236.174.206,2052,2052,false,SIN,Asia Pacific,Singapore,37,8.55
47.236.169.15,8443,8443,true,SIN,Asia Pacific,Singapore,78,8.55
8.218.156.91,2096,2096,true,HKG,Asia Pacific,Hong Kong,54,8.54
8.219.101.72,2083,2083,true,SIN,Asia Pacific,Singapore,138,8.54
8.210.66.190,8443,8443,true,HKG,Asia Pacific,Hong Kong,46,8.53
8.222.134.170,2086,2086,false,SIN,Asia Pacific,Singapore,30,8.53
8.218.2.181,2083,2083,true,HKG,Asia Pacific,Hong Kong,41,8.52
8.219.170.180,80,80,false,SIN,Asia Pacific,Singapore,3,8.52
47.243.86.79,2095,2095,false,HKG,Asia Pacific,Hong Kong,71,8.52
8.222.254.91,2096,2096,true,SIN,Asia Pacific,Singapore,26,8.52
8.218.146.204,8080,8080,false,HKG,Asia Pacific,Hong Kong,53,8.52
47.242.202.230,8443,8443,true,HKG,Asia Pacific,Hong Kong,83,8.51
8.222.193.65,2082,2082,false,SIN,Asia Pacific,Singapore,3,8.51
47.245.105.224,8080,8080,false,SIN,Asia Pacific,Singapore,4,8.51
47.243.107.148,80,80,false,HKG,Asia Pacific,Hong Kong,44,8.50
8.218.18.235,2053,2053,true,HKG,Asia Pacific,Hong Kong,80,8.50
8.222.167.147,8880,8880,false,SIN,Asia Pacific,Singapore,51,8.50
8.222.214.13,2052,2052,false,SIN,Asia Pacific,Singapore,4,8.50
47.236.169.15,8443,8443,true,SIN,Asia Pacific,Singapore,76,8.50
8.218.22.210,2083,2083,true,HKG,Asia Pacific,Hong Kong,62,8.50
8.222.193.208,2095,2095,false,SIN,Asia Pacific,Singapore,5,8.50
47.243.203.119,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,8.50
8.222.210.182,2052,2052,false,SIN,Asia Pacific,Singapore,11,8.49
8.219.159.232,2096,2096,true,SIN,Asia Pacific,Singapore,138,8.49
8.219.201.174,2083,2083,true,SIN,Asia Pacific,Singapore,61,8.49
47.236.170.54,2087,2087,true,SIN,Asia Pacific,Singapore,101,8.49
8.219.3.53,2087,2087,true,SIN,Asia Pacific,Singapore,66,8.48
8.222.180.86,8880,8880,false,SIN,Asia Pacific,Singapore,11,8.48
47.236.172.95,80,80,false,SIN,Asia Pacific,Singapore,11,8.47
47.243.162.49,2083,2083,true,HKG,Asia Pacific,Hong Kong,150,8.47
8.222.212.172,2087,2087,true,SIN,Asia Pacific,Singapore,130,8.47
8.219.1.92,2053,2053,true,SIN,Asia Pacific,Singapore,112,8.47
8.222.174.108,2083,2083,true,SIN,Asia Pacific,Singapore,77,8.47
8.219.237.250,2096,2096,true,SIN,Asia Pacific,Singapore,74,8.46
8.218.48.92,2087,2087,true,HKG,Asia Pacific,Hong Kong,82,8.46
8.222.237.131,2083,2083,true,SIN,Asia Pacific,Singapore,61,8.46
47.243.203.119,2053,2053,true,HKG,Asia Pacific,Hong Kong,35,8.46
8.217.147.230,8080,8080,false,HKG,Asia Pacific,Hong Kong,35,8.45
8.222.136.247,2086,2086,false,SIN,Asia Pacific,Singapore,13,8.45
47.245.115.6,2082,2082,false,SIN,Asia Pacific,Singapore,5,8.45
8.217.149.28,80,80,false,HKG,Asia Pacific,Hong Kong,38,8.45
8.219.247.203,2095,2095,false,SIN,Asia Pacific,Singapore,11,8.44
8.219.60.54,2087,2087,true,SIN,Asia Pacific,Singapore,84,8.44
8.219.106.156,2096,2096,true,SIN,Asia Pacific,Singapore,95,8.44
8.218.22.210,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,8.44
47.76.249.76,80,80,false,HKG,Asia Pacific,Hong Kong,42,8.44
8.210.117.18,2083,2083,true,HKG,Asia Pacific,Hong Kong,53,8.44
8.222.160.176,8880,8880,false,SIN,Asia Pacific,Singapore,8,8.44
8.219.60.54,443,443,true,SIN,Asia Pacific,Singapore,25,8.43
47.236.171.205,2083,2083,true,SIN,Asia Pacific,Singapore,142,8.43
47.236.166.131,2096,2096,true,SIN,Asia Pacific,Singapore,89,8.42
47.236.145.85,2096,2096,true,SIN,Asia Pacific,Singapore,95,8.42
8.219.12.152,2086,2086,false,SIN,Asia Pacific,Singapore,11,8.41
47.243.173.187,2052,2052,false,HKG,Asia Pacific,Hong Kong,36,8.40
8.222.221.86,8880,8880,false,SIN,Asia Pacific,Singapore,3,8.40
47.243.161.235,2087,2087,true,HKG,Asia Pacific,Hong Kong,73,8.40
47.236.123.133,2083,2083,true,SIN,Asia Pacific,Singapore,84,8.40
8.222.128.131,80,80,false,SIN,Asia Pacific,Singapore,51,8.40
8.210.21.65,2053,2053,true,HKG,Asia Pacific,Hong Kong,82,8.39
8.222.197.251,2083,2083,true,SIN,Asia Pacific,Singapore,62,8.39
47.236.169.15,2086,2086,false,SIN,Asia Pacific,Singapore,34,8.39
8.218.22.210,2053,2053,true,HKG,Asia Pacific,Hong Kong,50,8.38
8.222.134.170,2086,2086,false,SIN,Asia Pacific,Singapore,8,8.38
47.245.118.70,8443,8443,true,SIN,Asia Pacific,Singapore,27,8.38
8.218.143.10,2087,2087,true,HKG,Asia Pacific,Hong Kong,71,8.38
8.217.147.230,8443,8443,true,HKG,Asia Pacific,Hong Kong,67,8.37
47.236.104.11,2095,2095,false,SIN,Asia Pacific,Singapore,21,8.37
8.219.186.189,2086,2086,false,SIN,Asia Pacific,Singapore,13,8.36
8.219.222.8,2095,2095,false,SIN,Asia Pacific,Singapore,12,8.35
8.222.211.16,2052,2052,false,SIN,Asia Pacific,Singapore,4,8.35
8.219.11.158,2052,2052,false,SIN,Asia Pacific,Singapore,2,8.35
8.219.161.129,2096,2096,true,SIN,Asia Pacific,Singapore,72,8.34
47.236.180.51,2087,2087,true,SIN,Asia Pacific,Singapore,86,8.34
8.222.244.123,80,80,false,SIN,Asia Pacific,Singapore,4,8.33
8.219.99.169,2095,2095,false,SIN,Asia Pacific,Singapore,21,8.33
8.222.136.247,2086,2086,false,SIN,Asia Pacific,Singapore,9,8.32
8.222.128.131,2095,2095,false,SIN,Asia Pacific,Singapore,14,8.32
8.219.199.220,2053,2053,true,SIN,Asia Pacific,Singapore,77,8.32
8.222.254.91,443,443,true,SIN,Asia Pacific,Singapore,85,8.31
8.219.240.160,2087,2087,true,SIN,Asia Pacific,Singapore,104,8.30
8.219.11.158,2086,2086,false,SIN,Asia Pacific,Singapore,3,8.30
8.218.65.237,2082,2082,false,HKG,Asia Pacific,Hong Kong,61,8.30
47.236.158.158,2082,2082,false,SIN,Asia Pacific,Singapore,22,8.30
47.236.87.206,8080,8080,false,SIN,Asia Pacific,Singapore,22,8.29
47.242.59.216,2053,2053,true,HKG,Asia Pacific,Hong Kong,73,8.29
47.242.171.94,2096,2096,true,HKG,Asia Pacific,Hong Kong,120,8.29
8.218.52.115,2083,2083,true,HKG,Asia Pacific,Hong Kong,138,8.29
8.222.211.16,2082,2082,false,SIN,Asia Pacific,Singapore,5,8.29
8.222.221.90,2096,2096,true,SIN,Asia Pacific,Singapore,89,8.29
8.222.187.4,8080,8080,false,SIN,Asia Pacific,Singapore,27,8.27
47.236.121.23,2086,2086,false,SIN,Asia Pacific,Singapore,17,8.27
8.218.11.90,2053,2053,true,HKG,Asia Pacific,Hong Kong,59,8.27
8.210.174.156,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,8.26
8.218.181.189,2052,2052,false,HKG,Asia Pacific,Hong Kong,63,8.25
8.218.122.55,2082,2082,false,HKG,Asia Pacific,Hong Kong,51,8.25
8.218.149.193,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,8.25
47.236.180.51,2082,2082,false,SIN,Asia Pacific,Singapore,14,8.25
8.222.224.17,2095,2095,false,SIN,Asia Pacific,Singapore,18,8.24
8.219.199.220,8880,8880,false,SIN,Asia Pacific,Singapore,4,8.24
8.210.9.129,8443,8443,true,HKG,Asia Pacific,Hong Kong,44,8.23
8.218.3.12,2053,2053,true,HKG,Asia Pacific,Hong Kong,125,8.23
8.218.119.115,443,443,true,HKG,Asia Pacific,Hong Kong,117,8.23
8.217.239.116,2082,2082,false,HKG,Asia Pacific,Hong Kong,54,8.23
8.219.206.53,2053,2053,true,SIN,Asia Pacific,Singapore,75,8.23
8.218.204.128,8080,8080,false,HKG,Asia Pacific,Hong Kong,62,8.23
47.243.203.119,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,8.22
8.218.110.180,80,80,false,HKG,Asia Pacific,Hong Kong,44,8.22
8.219.126.3,2086,2086,false,SIN,Asia Pacific,Singapore,18,8.22
47.236.116.26,2095,2095,false,SIN,Asia Pacific,Singapore,34,8.22
8.219.100.155,2083,2083,true,SIN,Asia Pacific,Singapore,147,8.22
47.76.77.103,2053,2053,true,HKG,Asia Pacific,Hong Kong,64,8.21
8.222.244.123,8880,8880,false,SIN,Asia Pacific,Singapore,3,8.21
8.222.193.208,2086,2086,false,SIN,Asia Pacific,Singapore,11,8.21
47.236.83.239,8880,8880,false,SIN,Asia Pacific,Singapore,30,8.21
8.217.251.62,8880,8880,false,HKG,Asia Pacific,Hong Kong,54,8.20
8.219.66.156,2087,2087,true,NRT,Asia Pacific,Tokyo,94,8.20
8.222.212.219,2082,2082,false,SIN,Asia Pacific,Singapore,15,8.20
8.219.0.162,2083,2083,true,SIN,Asia Pacific,Singapore,56,8.19
8.219.66.156,2086,2086,false,NRT,Asia Pacific,Tokyo,72,8.19
47.236.174.206,2095,2095,false,SIN,Asia Pacific,Singapore,61,8.19
8.218.126.53,8443,8443,true,HKG,Asia Pacific,Hong Kong,87,8.17
8.218.110.180,2053,2053,true,HKG,Asia Pacific,Hong Kong,96,8.17
47.236.104.11,2086,2086,false,SIN,Asia Pacific,Singapore,25,8.17
8.222.221.109,2053,2053,true,SIN,Asia Pacific,Singapore,38,8.17
47.236.144.208,8443,8443,true,SIN,Asia Pacific,Singapore,76,8.16
8.222.249.190,2052,2052,false,SIN,Asia Pacific,Singapore,16,8.16
47.76.80.72,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,8.16
8.222.150.197,2086,2086,false,SIN,Asia Pacific,Singapore,33,8.16
8.219.170.180,8880,8880,false,SIN,Asia Pacific,Singapore,2,8.16
8.222.180.86,2096,2096,true,SIN,Asia Pacific,Singapore,84,8.15
47.245.107.174,2052,2052,false,SIN,Asia Pacific,Singapore,20,8.14
8.219.5.10,2082,2082,false,SIN,Asia Pacific,Singapore,9,8.14
47.76.249.76,2096,2096,true,HKG,Asia Pacific,Hong Kong,49,8.14
8.222.183.242,8080,8080,false,SIN,Asia Pacific,Singapore,9,8.14
47.76.49.246,2083,2083,true,HKG,Asia Pacific,Hong Kong,55,8.13
8.219.170.180,2083,2083,true,SIN,Asia Pacific,Singapore,92,8.13
8.219.40.255,8443,8443,true,SIN,Asia Pacific,Singapore,27,8.13
8.222.144.50,2083,2083,true,SIN,Asia Pacific,Singapore,97,8.13
8.219.58.64,8080,8080,false,SIN,Asia Pacific,Singapore,27,8.13
47.236.165.25,8443,8443,true,SIN,Asia Pacific,Singapore,70,8.13
8.219.142.191,2086,2086,false,SIN,Asia Pacific,Singapore,14,8.12
8.219.50.180,8880,8880,false,SIN,Asia Pacific,Singapore,10,8.12
47.236.104.11,80,80,false,SIN,Asia Pacific,Singapore,36,8.12
47.237.8.82,2083,2083,true,SIN,Asia Pacific,Singapore,99,8.12
47.245.105.224,2096,2096,true,SIN,Asia Pacific,Singapore,61,8.12
8.219.77.222,2086,2086,false,SIN,Asia Pacific,Singapore,38,8.12
8.217.147.230,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,8.11
8.218.18.235,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,8.11
47.236.166.131,2083,2083,true,SIN,Asia Pacific,Singapore,37,8.11
8.222.255.15,80,80,false,SIN,Asia Pacific,Singapore,3,8.11
8.219.111.147,8880,8880,false,SIN,Asia Pacific,Singapore,4,8.11
47.236.254.120,2052,2052,false,SIN,Asia Pacific,Singapore,25,8.11
8.219.6.157,2095,2095,false,SIN,Asia Pacific,Singapore,3,8.10
8.219.210.64,2087,2087,true,SIN,Asia Pacific,Singapore,57,8.10
8.210.55.134,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,8.10
8.222.212.219,8880,8880,false,SIN,Asia Pacific,Singapore,4,8.09
8.219.170.232,8880,8880,false,SIN,Asia Pacific,Singapore,35,8.09
8.222.180.242,2087,2087,true,SIN,Asia Pacific,Singapore,77,8.09
8.222.134.170,8880,8880,false,SIN,Asia Pacific,Singapore,44,8.09
8.222.134.170,2082,2082,false,SIN,Asia Pacific,Singapore,20,8.08
47.236.253.41,80,80,false,SIN,Asia Pacific,Singapore,9,8.08
8.222.138.164,2052,2052,false,SIN,Asia Pacific,Singapore,6,8.08
8.222.198.105,2083,2083,true,SIN,Asia Pacific,Singapore,73,8.08
47.236.144.48,2053,2053,true,SIN,Asia Pacific,Singapore,134,8.08
8.219.4.122,2095,2095,false,SIN,Asia Pacific,Singapore,4,8.07
8.218.22.210,8443,8443,true,HKG,Asia Pacific,Hong Kong,105,8.07
8.219.126.240,2053,2053,true,SIN,Asia Pacific,Singapore,73,8.07
8.222.221.86,2087,2087,true,SIN,Asia Pacific,Singapore,93,8.07
8.219.245.187,80,80,false,SIN,Asia Pacific,Singapore,7,8.07
47.236.253.41,2086,2086,false,SIN,Asia Pacific,Singapore,59,8.07
8.219.240.160,2095,2095,false,SIN,Asia Pacific,Singapore,10,8.06
8.222.128.131,2086,2086,false,SIN,Asia Pacific,Singapore,15,8.05
8.222.193.208,8880,8880,false,SIN,Asia Pacific,Singapore,5,8.05
8.218.188.129,2087,2087,true,HKG,Asia Pacific,Hong Kong,66,8.04
47.236.11.84,2086,2086,false,SIN,Asia Pacific,Singapore,12,8.04
8.219.61.52,8443,8443,true,SIN,Asia Pacific,Singapore,51,8.04
8.219.238.145,2082,2082,false,SIN,Asia Pacific,Singapore,6,8.04
8.219.113.232,8080,8080,false,SIN,Asia Pacific,Singapore,19,8.04
8.222.209.223,8880,8880,false,SIN,Asia Pacific,Singapore,8,8.03
8.219.66.156,2053,2053,true,NRT,Asia Pacific,Tokyo,134,8.03
8.222.174.108,2082,2082,false,SIN,Asia Pacific,Singapore,7,8.03
8.219.11.158,2053,2053,true,SIN,Asia Pacific,Singapore,36,8.03
47.236.168.17,8880,8880,false,SIN,Asia Pacific,Singapore,35,8.03
47.243.162.49,80,80,false,HKG,Asia Pacific,Hong Kong,123,8.03
8.222.237.131,8880,8880,false,SIN,Asia Pacific,Singapore,6,8.02
8.210.250.120,8443,8443,true,HKG,Asia Pacific,Hong Kong,81,8.02
8.222.219.34,2086,2086,false,SIN,Asia Pacific,Singapore,4,8.02
8.219.5.10,2053,2053,true,SIN,Asia Pacific,Singapore,67,8.02
47.243.86.79,80,80,false,HKG,Asia Pacific,Hong Kong,46,8.02
8.219.50.180,2096,2096,true,SIN,Asia Pacific,Singapore,21,8.02
8.219.139.13,2087,2087,true,SIN,Asia Pacific,Singapore,87,8.01
8.219.51.211,443,443,true,SIN,Asia Pacific,Singapore,48,8.01
8.219.101.138,2086,2086,false,SIN,Asia Pacific,Singapore,17,8.01
8.222.253.235,2095,2095,false,SIN,Asia Pacific,Singapore,13,8.01
8.222.180.242,2086,2086,false,SIN,Asia Pacific,Singapore,26,8.01
8.219.101.138,2083,2083,true,SIN,Asia Pacific,Singapore,132,8.00
8.219.4.122,2086,2086,false,SIN,Asia Pacific,Singapore,3,8.00
8.219.157.97,80,80,false,SIN,Asia Pacific,Singapore,6,8.00
47.236.7.106,8080,8080,false,SIN,Asia Pacific,Singapore,24,8.00
8.219.67.133,8443,8443,true,SIN,Asia Pacific,Singapore,43,7.99
8.222.128.131,2053,2053,true,SIN,Asia Pacific,Singapore,103,7.99
47.236.150.13,2096,2096,true,SIN,Asia Pacific,Singapore,77,7.99
8.219.12.152,2082,2082,false,SIN,Asia Pacific,Singapore,8,7.99
8.217.159.210,2083,2083,true,HKG,Asia Pacific,Hong Kong,56,7.99
8.219.142.191,8080,8080,false,SIN,Asia Pacific,Singapore,12,7.99
8.219.247.203,2096,2096,true,SIN,Asia Pacific,Singapore,77,7.98
8.218.126.53,2087,2087,true,HKG,Asia Pacific,Hong Kong,59,7.98
8.222.224.17,2082,2082,false,SIN,Asia Pacific,Singapore,4,7.98
8.219.11.158,80,80,false,SIN,Asia Pacific,Singapore,7,7.98
8.219.11.158,8880,8880,false,SIN,Asia Pacific,Singapore,3,7.98
47.245.84.124,2082,2082,false,SIN,Asia Pacific,Singapore,6,7.97
47.236.75.113,8880,8880,false,SIN,Asia Pacific,Singapore,14,7.97
47.236.121.23,80,80,false,SIN,Asia Pacific,Singapore,13,7.96
47.237.8.82,2052,2052,false,SIN,Asia Pacific,Singapore,26,7.96
8.218.211.17,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,7.96
47.236.87.246,2082,2082,false,SIN,Asia Pacific,Singapore,15,7.96
8.219.66.156,8080,8080,false,NRT,Asia Pacific,Tokyo,72,7.96
8.210.245.224,8080,8080,false,HKG,Asia Pacific,Hong Kong,54,7.96
8.219.126.240,2052,2052,false,SIN,Asia Pacific,Singapore,37,7.95
8.218.110.180,2096,2096,true,HKG,Asia Pacific,Hong Kong,100,7.95
8.219.222.8,2053,2053,true,SIN,Asia Pacific,Singapore,99,7.95
47.76.80.72,8880,8880,false,HKG,Asia Pacific,Hong Kong,67,7.95
8.219.104.37,2096,2096,true,SIN,Asia Pacific,Singapore,99,7.95
8.219.3.53,2053,2053,true,SIN,Asia Pacific,Singapore,45,7.94
8.219.124.227,8880,8880,false,SIN,Asia Pacific,Singapore,16,7.94
47.242.79.71,2096,2096,true,HKG,Asia Pacific,Hong Kong,61,7.93
8.218.243.95,443,443,true,HKG,Asia Pacific,Hong Kong,96,7.93
8.219.111.147,2086,2086,false,SIN,Asia Pacific,Singapore,7,7.93
8.219.147.58,2096,2096,true,SIN,Asia Pacific,Singapore,130,7.93
47.236.174.206,2053,2053,true,SIN,Asia Pacific,Singapore,66,7.93
8.222.180.86,8880,8880,false,SIN,Asia Pacific,Singapore,15,7.93
8.219.42.72,2095,2095,false,SIN,Asia Pacific,Singapore,5,7.93
47.236.10.100,2082,2082,false,SIN,Asia Pacific,Singapore,19,7.93
47.236.254.120,2096,2096,true,SIN,Asia Pacific,Singapore,68,7.93
47.242.234.127,80,80,false,HKG,Asia Pacific,Hong Kong,37,7.92
8.219.161.129,2087,2087,true,SIN,Asia Pacific,Singapore,71,7.92
8.219.84.214,2053,2053,true,SIN,Asia Pacific,Singapore,80,7.92
8.210.156.6,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,7.92
8.217.248.220,8443,8443,true,HKG,Asia Pacific,Hong Kong,80,7.92
47.236.165.25,2087,2087,true,SIN,Asia Pacific,Singapore,139,7.92
8.217.248.220,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,7.91
8.222.252.150,8880,8880,false,SIN,Asia Pacific,Singapore,5,7.91
8.222.144.50,2095,2095,false,SIN,Asia Pacific,Singapore,15,7.91
8.219.161.129,2083,2083,true,SIN,Asia Pacific,Singapore,88,7.91
8.219.107.135,8880,8880,false,SIN,Asia Pacific,Singapore,17,7.91
8.222.184.198,2096,2096,true,SIN,Asia Pacific,Singapore,65,7.90
8.222.193.208,2052,2052,false,SIN,Asia Pacific,Singapore,16,7.90
8.222.208.38,8080,8080,false,SIN,Asia Pacific,Singapore,4,7.90
8.218.48.92,2053,2053,true,HKG,Asia Pacific,Hong Kong,79,7.90
8.218.52.115,8443,8443,true,HKG,Asia Pacific,Hong Kong,115,7.90
